timestamp,data1,data2,data3,data4,data5,data6,label
20.944,0.2821,-0.26501,0.9292,-3.05176,2.0752,0.24414,2
20.955,0.27747,-0.2644,0.91895,-3.35693,2.86865,0.24414,2
20.965,0.28015,-0.26514,0.91101,-4.08936,3.96728,0.42725,2
20.976,0.28625,-0.2677,0.91687,-4.88281,4.94385,0.48828,2
20.997,0.28259,-0.27551,0.95984,-4.21143,4.69971,0.12207,2
21.008,0.27087,-0.27893,0.96741,-2.92969,3.05176,0.12207,2
21.018,0.26257,-0.27966,0.95972,-1.77002,1.0376,0.48828,2
21.029,0.26941,-0.27161,0.9342,-1.15967,-0.36621,0.85449,2
21.04,0.27612,-0.26733,0.92834,-0.97656,-0.79346,1.0376,2
21.05,0.2804,-0.26648,0.92419,-1.0376,-0.67139,1.0376,2
21.061,0.28174,-0.27051,0.92395,-1.28174,-0.24414,0.97656,2
21.071,0.27979,-0.27747,0.93262,-1.83105,0.42725,0.85449,2
21.082,0.27686,-0.28369,0.94263,-2.2583,0.97656,0.79346,2
21.093,0.2749,-0.28589,0.95081,-2.19727,1.15967,0.85449,2
21.103,0.27417,-0.28333,0.9585,-1.77002,0.91553,0.85449,2
21.114,0.27295,-0.28064,0.95886,0.36621,-1.09863,0.61035,2
21.124,0.27234,-0.28052,0.94678,1.09863,-1.95312,0.54932,2
21.135,0.27283,-0.28064,0.92944,1.0376,-2.31934,0.48828,2
21.156,0.27112,-0.28137,0.93079,0.0,-2.99072,0.30518,2
21.167,0.26941,-0.28101,0.94299,0.48828,-3.78418,0.48828,2
21.178,0.27454,-0.28003,0.94519,1.2207,-4.3335,0.61035,2
21.188,0.29163,-0.27942,0.9425,1.77002,-4.02832,0.48828,2
21.199,0.29016,-0.27905,0.93518,2.0752,-3.2959,0.30518,2
21.209,0.28699,-0.2738,0.9259,2.19727,-3.05176,0.48828,2
21.22,0.28564,-0.26404,0.92078,2.19727,-3.23486,0.61035,2
21.231,0.28528,-0.2561,0.92029,2.13623,-3.17383,0.24414,2
21.241,0.28406,-0.25293,0.91882,1.95312,-2.62451,-0.36621,2
21.252,0.28076,-0.25586,0.91272,2.01416,-1.64795,-0.54932,2
21.262,0.27832,-0.26172,0.90662,2.50244,-0.73242,-0.42725,2
21.273,0.2782,-0.26294,0.9126,-0.48828,0.73242,0.18311,2
21.284,0.28003,-0.26306,0.92542,-1.89209,2.0752,0.24414,2
21.294,0.28467,-0.26733,0.93616,-2.2583,3.2959,0.0,2
21.315,0.28455,-0.28345,0.96875,-0.85449,2.56348,-0.61035,2
21.326,0.27832,-0.28821,0.98267,0.97656,0.0,-0.67139,2
21.337,0.27625,-0.28894,0.98804,3.23486,-3.11279,-0.73242,2
21.347,0.28052,-0.28906,0.99438,5.67627,-5.7373,-0.97656,2
21.358,0.28162,-0.29138,1.00183,8.23975,-7.14111,-1.40381,2
21.369,0.28247,-0.29138,1.0177,11.16943,-7.32422,-1.83105,2
21.379,0.28625,-0.29114,1.04102,14.64844,-6.5918,-1.77002,2
21.39,0.29407,-0.29651,1.05847,18.9209,-5.31006,-0.97656,2
21.4,0.30481,-0.30469,1.06934,23.86474,-3.84521,0.48828,2
21.411,0.31213,-0.30457,1.0863,28.62549,-2.56348,3.54004,2
21.422,0.30115,-0.30493,1.11121,40.58838,2.50244,14.77051,2
21.432,0.28174,-0.30737,1.12952,50.65918,4.57764,21.24023,2
21.443,0.27991,-0.29578,1.11792,60.54687,5.18799,27.34375,2
21.454,0.29626,-0.27319,1.09827,65.24658,6.10352,32.65381,2
21.464,0.31262,-0.25,1.12012,68.66455,7.69043,38.14697,2
21.475,0.31787,-0.23157,1.17859,76.53809,9.21631,42.84668,2
21.485,0.32043,-0.22449,1.22437,90.08788,8.72803,43.27392,2
21.496,0.34973,-0.23047,1.20679,108.64257,3.23486,36.9873,2
21.507,0.47217,-0.11536,1.23438,127.31933,-5.5542,25.39062,2
21.517,0.46533,-0.05029,1.36377,142.02881,-8.11768,13.42773,2
21.528,0.41052,-0.03247,1.40002,153.86963,2.19727,6.22559,2
21.539,0.33044,-0.03687,1.31958,160.94969,20.81299,2.56348,2
21.549,0.27026,-0.04053,1.21973,157.65381,37.96387,-0.06104,2
21.56,0.27173,-0.02917,1.19287,140.93018,46.75293,-1.40381,2
21.571,0.30151,-0.00867,1.2395,119.56786,49.43847,-5.5542,2
21.581,0.30188,0.01428,1.29944,105.16357,61.6455,-23.98681,2
21.592,0.27393,0.03809,1.34827,106.4453,64.63623,-28.25928,2
21.602,0.26086,0.06653,1.38269,108.45947,58.34961,-28.74756,2
21.613,0.26636,0.104,1.39758,110.41259,48.95019,-29.66308,2
21.624,0.26147,0.13159,1.39648,112.60986,44.00634,-32.71484,2
21.634,0.23926,0.13354,1.3772,64.51416,57.92236,-28.74756,2
21.645,0.16614,-0.10559,0.97144,-223.51073,50.84228,21.30127,2
21.656,0.21301,-0.21497,0.64282,-654.90717,-12.69531,123.71825,2
21.666,-0.44885,-0.81226,1.01038,-890.5639,-58.47168,242.5537,2
21.677,-0.34485,-1.49109,1.66235,-776.06195,-44.43359,300.23193,2
21.688,0.4635,-1.16187,1.49353,-67.13867,10.37598,180.29784,2
21.698,0.97754,-0.19434,0.04016,935.36371,52.30713,-81.05468,2
21.709,0.73364,0.10217,0.10339,1324.3407,104.06493,-314.39209,0
21.719,0.02466,0.17322,0.98279,1006.22552,186.95067,-368.16403,0
21.73,-0.40369,-0.09009,0.74963,545.28809,166.687,-223.87694,0
21.741,-0.28809,-0.46484,-0.29834,67.07764,-116.39404,97.83935,0
21.751,0.01929,-0.60852,-1.17163,-45.89843,-165.8325,127.31933,0
21.762,0.24658,-0.3418,-0.96155,-151.30615,-158.75244,112.06054,0
21.773,0.35486,0.18921,0.29358,-196.10594,-109.37499,84.77782,0
21.783,0.30078,0.56006,1.62158,-144.34814,-26.85547,50.96435,0
21.794,0.09644,0.56396,2.23584,-46.38671,64.69727,26.06201,0
21.805,-0.05664,0.34338,2.11536,32.2876,135.80322,19.22607,0
21.815,0.03003,0.09204,1.30432,71.10596,165.34422,25.14648,0
21.826,0.14258,0.16064,1.14514,85.63232,154.47998,35.15625,0
21.836,0.19604,0.25647,1.17078,97.77831,123.84032,40.03906,0
21.847,0.18701,0.33008,1.28259,118.34716,91.00341,36.13281,0
21.858,0.19312,0.36938,1.40356,144.89746,60.18066,27.58789,0
21.868,0.27148,0.40503,1.50488,171.56981,29.41894,18.31055,0
21.879,0.39526,0.46191,1.54346,196.96043,2.13623,6.71387,0
21.89,0.45886,0.50623,1.5083,244.38475,-9.8877,-36.01074,0
21.9,0.36646,0.48279,1.46179,268.67676,1.70898,-56.57959,0
21.911,0.12622,0.37573,1.45129,299.56055,7.01904,-63.96484,0
21.922,-0.14722,0.2439,1.44031,338.01266,0.06104,-54.99267,0
21.932,-0.31616,0.1615,1.3363,375.79343,-11.71875,-33.02002,0
21.943,-0.31812,0.146,1.0979,399.41403,-19.22607,-7.8125,0
21.953,-0.18799,0.16516,0.76221,400.14645,-18.61572,10.43701,0
21.964,-0.00293,0.20679,0.38843,371.94821,-9.64355,17.02881,0
21.975,0.28589,0.37183,-0.05798,317.93213,3.90625,12.87842,0
21.985,0.30212,0.4303,-0.06226,259.8877,16.54053,3.66211,0
21.996,0.25269,0.46094,-0.03992,220.39793,23.68164,-2.99072,0
22.007,0.18335,0.46924,-0.06885,203.61327,22.94922,-5.43213,0
22.017,0.1156,0.46704,-0.16052,200.62254,18.67676,-6.22559,0
22.028,0.05481,0.45093,-0.28748,198.97459,16.6626,-8.17871,0
22.038,0.00684,0.43079,-0.427,188.11034,16.90674,-10.92529,0
22.049,-0.02539,0.42493,-0.53467,126.09863,18.00537,-10.37598,0
22.06,-0.0376,0.4397,-0.56738,89.4165,14.70947,-4.76074,0
22.07,-0.02527,0.47864,-0.53333,62.13379,7.38525,2.62451,0
22.081,0.00293,0.53503,-0.47656,44.86084,-2.31934,7.8125,0
22.092,0.03418,0.59143,-0.4187,31.67724,-12.63428,8.8501,0
22.102,0.04993,0.63074,-0.34729,20.26367,-19.89746,6.71387,0
22.113,0.04321,0.6532,-0.27637,9.39941,-23.4375,3.11279,0
22.123,0.01318,0.65564,-0.21375,-3.05176,-23.25439,0.91553,0
22.134,-0.03638,0.67542,-0.05505,-16.11328,-21.05713,0.85449,0
22.145,-0.03699,0.69543,0.02869,-29.23584,-20.08056,0.91553,0
22.155,-0.02905,0.7312,0.13391,-41.56494,-19.59229,1.52588,0
22.166,-0.00916,0.79602,0.24329,-49.92675,-17.8833,3.78418,0
22.176,0.01892,0.86194,0.32263,-53.89404,-14.95361,5.98144,0
22.187,0.04333,0.90601,0.37488,-57.25097,-10.86426,6.28662,0
22.198,0.05347,0.9248,0.41101,-62.74414,-4.76074,4.3335,0
22.208,0.05261,0.92444,0.42419,-71.22803,10.43701,-1.58691,0
22.219,0.05066,0.91138,0.40527,-70.73975,15.44189,-3.35693,0
22.23,0.05432,0.89197,0.35999,-69.2749,18.06641,-3.96728,0
22.24,0.06628,0.87219,0.30151,-69.0918,19.104,-4.02832,0
22.251,0.08179,0.84961,0.23425,-72.87598,18.55469,-4.5166,0
22.261,0.09485,0.82275,0.17615,-82.94677,16.17432,-6.04248,0
22.272,0.10425,0.79834,0.16394,-97.16796,12.57324,-7.75146,0
22.283,0.11609,0.78003,0.19922,-109.37499,8.30078,-9.64355,0
22.293,0.12695,0.75012,0.27002,-115.05126,3.479,-12.45117,0
22.304,0.10388,0.72729,0.27844,-115.72265,-1.70898,-15.8081,0
22.314,0.06616,0.69324,0.28308,-115.72265,-8.23975,-18.67676,0
22.325,0.02576,0.65332,0.2948,-117.91991,-16.05225,-19.83643,0
22.336,-0.0033,0.61865,0.31592,-122.86376,-23.31543,-18.18848,0
22.346,-0.01257,0.59705,0.34644,-129.94385,-28.07617,-14.52637,0
22.357,0.00366,0.59375,0.41101,-140.07568,-29.60205,-10.31494,0
22.368,0.04407,0.60925,0.51892,-164.48973,-25.51269,-4.94385,0
22.378,0.08826,0.63403,0.63342,-171.69188,-22.52197,-5.31006,0
22.389,0.11584,0.65393,0.71716,-172.60741,-20.26367,-6.83594,0
22.399,0.12073,0.65283,0.75549,-169.00633,-18.55469,-8.8501,0
22.41,0.11145,0.62878,0.75952,-166.01561,-18.18848,-11.41357,0
22.421,0.1051,0.59778,0.75671,-169.25047,-20.44678,-14.77051,0
22.431,0.09998,0.57507,0.77979,-179.99266,-23.01025,-17.7002,0
22.442,0.07898,0.56396,0.84656,-193.05418,-22.58301,-18.9209,0
22.453,-0.01221,0.53613,1.06616,-199.82909,-18.24951,-18.85986,0
22.463,-0.07288,0.51086,1.15576,-194.94627,-11.41357,-18.00537,0
22.484,-0.10779,0.46533,1.21924,-159.48486,-5.18799,-9.09424,0
22.495,-0.07214,0.45715,1.19446,-139.52637,-7.56836,-1.70898,0
22.506,-0.01978,0.46216,1.15356,-123.84032,-11.90185,5.61523,0
22.516,0.02258,0.4718,1.11646,-113.64745,-18.00537,10.74219,0
22.527,0.04529,0.47107,1.09351,-103.45458,-16.05225,15.01465,0
22.538,0.05225,0.45569,1.05261,-100.03661,2.92969,13.67187,0
22.548,0.02466,0.42456,0.99512,-103.33251,17.21191,10.25391,0
22.559,-0.02832,0.38403,0.98267,-110.22948,12.51221,10.68115,0
22.569,-0.05151,0.35535,1.01965,-112.91503,-8.42285,16.54053,0
22.58,-0.01794,0.34961,1.05151,-109.25292,-31.06689,23.13232,0
22.591,0.047,0.35693,1.04565,-103.45458,-45.53222,26.7334,0
22.601,0.11536,0.36829,1.02051,-99.06005,-50.10986,27.16064,0
22.612,0.20752,0.36182,0.96057,-95.58105,-46.875,25.26855,0
22.622,0.23328,0.32532,0.90857,-91.61376,-39.85596,21.78955,0
22.644,0.23291,0.27002,0.84167,-93.20068,-22.09472,10.98633,0
22.654,0.21838,0.2616,0.91675,-104.06493,-14.89258,5.31006,0
22.665,0.20471,0.25293,1.02979,-114.80712,-10.43701,0.67139,0
22.676,0.18262,0.23804,1.11255,-118.5913,-5.49316,-3.35693,0
22.686,0.15735,0.21033,1.12793,-105.2246,6.10352,-9.0332,0
22.697,0.14221,0.16821,1.07458,-96.67968,7.20215,-9.33838,0
22.707,0.14221,0.12744,0.98389,-92.10204,3.35693,-8.23975,0
22.729,0.18213,0.10876,0.89807,-97.10693,-16.72363,-6.83594,0
22.739,0.21851,0.10986,0.92554,-106.68945,-28.50342,-9.21631,0
22.75,0.24097,0.09009,0.98718,-120.17822,-40.03906,-13.3667,0
22.76,0.22949,0.04272,1.08655,-128.479,-50.65918,-16.6626,0
22.771,0.17761,-0.01624,1.26001,-125.30517,-57.49511,-16.23535,0
22.782,0.16589,-0.02173,1.29553,-114.13573,-57.31201,-13.3667,0
22.803,0.151,-0.05481,1.28223,-95.76415,-37.17041,-8.72803,0
22.814,0.16602,-0.07104,1.20862,-95.58105,-23.25439,-8.60596,0
22.824,0.1803,-0.10132,1.0896,-105.89599,-10.68115,-12.20703,0
22.835,0.18726,-0.14233,0.98438,-130.92041,-2.2583,-18.18848,0
22.845,0.18616,-0.19336,0.97473,-211.24266,11.59668,-28.07617,0
22.856,0.16003,-0.24255,1.09595,-230.28563,14.4043,-32.89795,0
22.867,0.12915,-0.27454,1.25244,-215.75926,9.8877,-33.75244,0
22.877,0.11768,-0.28674,1.3479,-184.63133,5.18799,-32.04346,0
22.888,0.11133,-0.29211,1.35864,-154.11377,5.06592,-28.68652,0
22.898,0.08997,-0.31287,1.271,-130.43213,8.97217,-23.80371,0
22.909,0.05957,-0.35986,1.11816,-113.40331,11.2915,-20.26367,0
22.92,0.06567,-0.40283,0.98145,-96.25243,8.30078,-21.05713,0
22.93,0.17603,-0.35974,0.92578,-79.1626,2.99072,-28.01513,0
22.941,0.19971,-0.35083,0.97754,-70.06836,-0.79346,-36.49902,0
22.951,0.18384,-0.36731,1.03662,-67.56592,-1.89209,-40.2832,0
22.962,0.14392,-0.38953,1.08862,-64.45312,-1.28174,-39.67285,0
22.973,0.10852,-0.41089,1.11426,-57.73925,-0.06104,-36.74316,0
22.983,0.09204,-0.43176,1.09509,-46.99707,1.28174,-32.89795,2
22.994,0.09607,-0.43872,1.04321,-34.97314,2.2583,-29.11377,2
23.004,0.11951,-0.42676,0.97974,-21.54541,0.06104,-20.26367,2
23.015,0.15393,-0.40955,0.94055,-20.99609,-4.21143,-16.35742,2
23.026,0.18884,-0.3949,0.95447,-22.15576,-9.58252,-14.22119,2
23.036,0.21313,-0.38257,1.00659,-22.15576,-13.67187,-13.06152,2
23.047,0.22144,-0.3772,1.06274,-19.34814,-14.64844,-11.53564,2
23.057,0.21875,-0.38196,1.07617,-14.52637,-12.3291,-8.91113,2
23.068,0.21423,-0.38733,1.01538,-10.74219,-8.91113,-5.98144,2
23.079,0.21509,-0.3855,0.91968,-11.1084,-7.08008,-4.02832,2
23.089,0.22058,-0.38464,0.86218,-15.25879,-6.65283,-3.23486,2
23.1,0.21265,-0.39673,0.89819,-20.08056,-5.7373,-2.92969,2
23.11,0.20178,-0.4104,0.92517,-22.27783,-3.54004,-2.56348,2
23.121,0.20081,-0.41968,0.92627,-21.60644,-0.91553,-1.95312,2
23.132,0.21069,-0.42249,0.92004,-19.9585,0.79346,-1.46484,2
23.142,0.21863,-0.42542,0.92651,-18.67676,1.34277,-1.83105,2
23.153,0.21716,-0.43494,0.94238,-17.33398,1.58691,-3.11279,2
23.163,0.20471,-0.44348,0.95142,-12.45117,4.5166,-4.82178,2
23.174,0.18787,-0.44775,0.9447,-9.39941,5.67627,-4.57764,2
23.185,0.17456,-0.4541,0.92822,-7.01904,5.24902,-3.96728,2
23.195,0.16943,-0.46094,0.9115,-5.7373,3.78418,-3.17383,2
23.206,0.17395,-0.45959,0.90063,-5.61523,2.2583,-2.44141,2
23.216,0.18164,-0.45178,0.90247,-5.79834,0.97656,-1.89209,2
23.227,0.18726,-0.4425,0.91809,-5.18799,0.18311,-1.64795,2
23.238,0.18958,-0.43408,0.92883,-3.41797,-0.06104,-1.46484,2
23.248,0.18811,-0.43176,0.89722,-1.15967,-0.30518,-1.15967,2
23.259,0.19104,-0.42688,0.8739,0.42725,-0.97656,-0.91553,2
23.27,0.19641,-0.41931,0.86694,0.73242,-1.89209,-0.85449,2
23.28,0.20032,-0.41602,0.88013,-0.06104,-2.19727,-0.85449,2
23.291,0.20203,-0.41919,0.89868,-0.67139,-1.15967,-0.67139,2
23.301,0.20349,-0.42554,0.91211,-0.48828,0.85449,-0.24414,2
23.312,0.20593,-0.4303,0.9209,0.18311,2.56348,0.18311,2
23.323,0.20618,-0.43286,0.9292,2.19727,3.96728,0.73242,2
23.333,0.20203,-0.43335,0.92932,4.02832,3.96728,0.85449,2
23.344,0.20166,-0.43311,0.89905,5.18799,3.41797,0.54932,2
23.355,0.20691,-0.43408,0.854,3.96728,2.38037,-0.12207,2
23.365,0.20728,-0.43372,0.84558,1.15967,1.70898,-0.61035,2
23.376,0.19922,-0.43115,0.87451,-0.61035,1.58691,-0.61035,2
23.386,0.19055,-0.42834,0.89954,-0.36621,1.0376,-0.24414,2
23.397,0.19275,-0.42419,0.90247,0.73242,-0.06104,-0.18311,2
23.408,0.20691,-0.41858,0.89539,1.34277,-0.36621,-0.54932,2
23.418,0.19983,-0.42346,0.89478,1.0376,0.61035,-0.91553,2
23.429,0.19104,-0.4281,0.89319,0.54932,1.52588,-0.91553,2
23.439,0.19177,-0.42529,0.88293,0.48828,1.52588,-0.61035,2
23.45,0.19751,-0.41968,0.87,0.54932,0.91553,-0.36621,2
23.461,0.19861,-0.41846,0.87195,0.18311,0.36621,-0.36621,2
23.471,0.19788,-0.42102,0.8866,-0.36621,-0.06104,-0.48828,2
23.482,0.19824,-0.42358,0.89905,-0.48828,0.30518,-0.30518,2
23.493,0.19861,-0.4248,0.90198,-0.12207,0.61035,-0.30518,2
23.503,0.19727,-0.42908,0.90515,0.18311,0.97656,-0.24414,2
23.514,0.19421,-0.43689,0.91553,0.79346,1.28174,-0.06104,2
23.524,0.19031,-0.44397,0.93188,2.13623,1.28174,0.12207,2
23.535,0.18896,-0.44604,0.95667,4.76074,1.28174,0.48828,2
23.546,0.19165,-0.44214,0.98694,8.97217,2.2583,0.91553,2
23.556,0.19629,-0.43713,1.01282,15.01465,4.82178,1.0376,2
23.567,0.19714,-0.45532,1.00061,22.46094,8.42285,1.09863,2
23.577,0.203,-0.46582,0.94214,30.09033,12.26807,1.83105,2
23.588,0.21875,-0.46912,0.87866,34.60693,14.77051,2.68555,2
23.599,0.23193,-0.46497,0.88208,33.14209,14.34326,2.68555,2
23.609,0.22583,-0.46216,0.96338,28.13721,12.45117,1.77002,2
23.62,0.19495,-0.46997,1.06958,25.57373,11.59668,1.34277,2
23.63,0.1488,-0.48621,1.14648,29.60205,12.39014,3.17383,2
23.641,0.11511,-0.49695,1.1665,39.91699,13.3667,7.9956,2
23.652,0.10901,-0.48511,1.14575,65.42969,10.0708,19.28711,2
23.662,0.12427,-0.44885,1.09692,76.11084,4.15039,23.01025,2
23.673,0.15491,-0.4054,1.02307,82.58056,-4.21143,26.12304,2
23.694,0.2074,-0.36768,0.95337,83.31298,-17.7002,30.02929,2
23.705,0.22498,-0.36072,1.00085,90.33202,-19.77539,28.9917,2
23.715,0.24365,-0.34302,1.07092,109.86327,-19.47021,24.29199,2
23.726,0.24133,-0.31641,1.14868,136.23047,-16.72363,17.02881,2
23.736,0.17273,-0.29016,1.30188,163.02489,-10.86426,10.92529,2
23.747,0.15063,-0.27563,1.30383,188.41551,-2.99072,8.66699,2
23.758,0.13684,-0.24854,1.29443,211.91405,5.98144,10.74219,2
23.768,0.12122,-0.18823,1.34094,230.04149,17.15088,15.07568,2
23.779,0.10791,-0.08508,1.36658,230.59081,30.51758,19.34814,2
23.789,0.11548,-0.0177,1.3103,197.20457,38.39111,27.58789,2
23.8,0.1355,-0.02551,1.25696,143.67676,36.8042,47.54638,2
23.811,0.14734,-0.03613,1.23303,100.52489,37.8418,57.73925,2
23.821,0.15869,-0.01526,1.22974,92.40722,39.79492,33.63037,2
23.832,0.16748,0.01965,1.26807,81.66503,43.94531,14.95361,2
23.842,0.16101,0.05627,1.34778,77.33154,50.47607,7.50732,2
23.853,0.15234,0.08252,1.41956,84.22851,55.9082,5.24902,2
23.864,0.14795,0.09851,1.43494,97.83935,57.73925,2.38037,2
23.874,0.12952,0.09961,1.40417,110.90087,55.35888,-0.48828,2
23.885,0.09607,0.08313,1.35791,121.21581,49.07226,0.54932,2
23.895,0.08533,0.09326,1.26599,130.49316,40.1001,5.92041,2
23.906,0.12585,0.13782,1.22461,138.85498,31.06689,11.53564,2
23.917,0.16418,0.17151,1.18359,144.53125,27.03857,14.03808,2
23.927,0.18018,0.18201,1.1355,147.2168,29.66308,13.3667,2
23.938,0.17419,0.18665,1.07788,148.37646,33.75244,10.92529,2
23.948,0.15735,0.19421,1.02478,148.80371,33.02002,8.23975,2
23.959,0.14648,0.20837,0.99768,148.98682,27.64892,6.46973,2
23.97,0.14429,0.23596,1.00012,151.97754,15.50293,2.74658,2
23.98,0.14587,0.2749,1.02271,155.39551,6.22559,0.12207,2
23.991,0.15979,0.31238,1.04358,160.5835,-4.08936,-2.99072,0
24.001,0.16821,0.33423,1.03833,166.93114,-9.70459,-7.14111,0
24.012,0.13757,0.33484,0.99683,173.03465,-8.78906,-11.2915,0
24.023,0.07544,0.31641,0.92603,177.00194,-6.16455,-13.67187,0
24.033,0.01147,0.29358,0.85706,179.0161,-6.53076,-13.3667,0
24.044,-0.02734,0.28357,0.81006,181.09129,-9.09424,-10.49805,0
24.054,-0.0343,0.31494,0.75037,183.59373,-11.16943,-6.34766,0
24.065,-0.0127,0.34802,0.72119,185.24168,-13.79394,-2.31934,0
24.076,0.01538,0.38062,0.69751,184.02098,-16.60156,0.06104,0
24.097,0.02673,0.42505,0.72229,174.07225,-14.52637,-1.70898,0
24.107,0.01404,0.43848,0.74377,171.08153,-11.16943,-3.72314,0
24.118,-0.00671,0.44812,0.72021,172.4243,-6.22559,-5.24902,0
24.129,-0.03162,0.44751,0.64148,174.74364,1.58691,-5.37109,0
24.139,-0.05725,0.44238,0.5575,165.40526,16.54053,-0.79346,0
24.15,-0.09009,0.44226,0.50928,159.91211,20.32471,4.21143,0
24.16,-0.12134,0.44604,0.48352,158.99658,19.34814,11.23047,0
24.182,-0.12598,0.4657,0.39819,158.20312,8.11768,28.62549,0
24.192,-0.10071,0.4812,0.34595,150.5127,0.79346,38.14697,0
24.203,-0.05054,0.5188,0.32434,140.74707,-4.76074,44.86084,0
24.213,0.01526,0.57727,0.32007,132.14111,-4.82178,46.08154,0
24.224,0.09021,0.66418,0.31665,125.24413,1.64795,42.48046,0
24.235,0.09265,0.67432,0.28015,119.01855,12.51221,37.04834,0
24.256,0.07043,0.66748,0.16492,98.32763,33.44727,29.05273,0
24.267,0.06567,0.67139,0.13513,83.19091,38.81836,28.56445,0
24.277,0.06995,0.6803,0.12793,68.66455,39.97803,29.41894,0
24.288,0.08118,0.69153,0.12537,57.43408,37.59766,30.39551,0
24.298,0.10193,0.70483,0.10315,44.00634,30.45654,33.56934,0
24.309,0.12891,0.72009,0.06348,34.17969,27.22168,33.20312,0
24.32,0.14795,0.7334,0.0321,19.9585,25.6958,30.45654,0
24.33,0.15515,0.74023,0.03198,4.45557,25.8789,27.09961,0
24.341,0.1615,0.74268,0.05542,-7.56836,26.7334,24.10888,0
24.351,0.17493,0.74927,0.07336,-15.25879,27.28271,21.30127,0
24.362,0.19312,0.76147,0.06958,-21.85058,26.24512,18.12744,0
24.373,0.20947,0.77161,0.05469,-31.12793,22.76611,14.22119,0
24.383,0.21899,0.76965,0.06836,-43.82324,18.18848,9.70459,0
24.394,0.21228,0.76379,0.09839,-57.43408,14.22119,4.76074,0
24.404,0.20032,0.75952,0.13184,-69.39697,11.47461,-0.54932,0
24.415,0.18628,0.75403,0.1604,-79.1626,9.09424,-5.5542,0
24.426,0.17004,0.74292,0.18518,-88.31786,6.28662,-9.58252,0
24.436,0.14954,0.72815,0.21924,-98.93798,3.11279,-12.3291,0
24.447,0.12756,0.70825,0.25891,-111.51122,-0.06104,-13.18359,0
24.457,0.11169,0.68054,0.30176,-135.31494,-5.61523,-10.98633,0
24.468,0.10742,0.65308,0.34937,-141.90674,-8.11768,-10.0708,0
24.479,0.10828,0.63416,0.39307,-144.47021,-10.25391,-9.76562,0
24.489,0.10669,0.62158,0.42639,-144.34814,-11.41357,-9.52148,0
24.5,0.10413,0.6095,0.44519,-142.45605,-11.53564,-9.52148,0
24.51,0.10388,0.59521,0.44946,-141.17432,-12.26807,-10.43701,0
24.521,0.09985,0.58179,0.44788,-144.04297,-14.95361,-12.02392,0
24.532,0.08801,0.56738,0.4574,-152.28271,-19.59229,-13.00049,0
24.542,0.05969,0.51245,0.55762,-162.71971,-24.41406,-12.75635,0
24.553,0.04846,0.48438,0.63611,-171.2036,-27.52685,-11.2915,0
24.564,0.04089,0.46692,0.72522,-175.53709,-28.56445,-8.8501,0
24.574,0.03906,0.45935,0.81421,-175.47606,-27.52685,-5.79834,0
24.585,0.05273,0.45984,0.88416,-170.95946,-26.00097,-2.13623,0
24.595,0.07983,0.47266,0.92236,-162.84178,-24.6582,1.64795,0
24.606,0.11096,0.48499,0.92639,-153.80859,-22.27783,4.5166,0
24.617,0.14392,0.48157,0.90967,-143.79883,-21.78955,5.24902,0
24.627,0.16809,0.46912,0.90271,-144.9585,-22.70508,4.27246,0
24.638,0.17102,0.4563,0.92615,-147.3999,-22.27783,3.96728,0
24.648,0.16406,0.43579,0.97119,-147.88818,-22.76611,4.57764,0
24.659,0.16589,0.41602,1.0188,-145.99609,-26.42822,5.43213,0
24.67,0.18835,0.42554,1.07703,-142.02881,-30.45654,5.61523,0
24.68,0.21631,0.44421,1.13391,-135.80322,-30.27344,5.18799,0
24.691,0.23181,0.44629,1.16516,-126.4038,-21.30127,5.00488,0
24.702,0.23572,0.41211,1.1123,-116.63818,-4.94385,2.86865,0
24.712,0.19556,0.37256,1.07556,-111.63329,8.60596,-1.15967,0
24.723,0.16931,0.33704,1.05762,-110.90087,9.21631,-2.38037,0
24.733,0.18579,0.31494,1.04004,-110.65673,-4.21143,0.48828,0
24.744,0.22778,0.30518,1.02649,-108.88671,-23.01025,3.72314,0
24.755,0.26941,0.30615,1.03955,-106.68945,-40.1001,5.12695,0
24.765,0.30005,0.30518,1.07373,-103.57665,-51.20849,5.85937,0
24.776,0.31653,0.29688,1.11084,-91.43066,-52.73437,9.09424,0
24.786,0.31519,0.28809,1.14355,-86.48681,-44.25048,7.26318,0
24.797,0.2998,0.27344,1.16248,-83.80126,-30.15137,1.28174,0
24.808,0.27759,0.24866,1.1593,-82.8247,-13.97705,-6.89697,0
24.818,0.25464,0.2196,1.13647,-82.21435,0.18311,-12.26807,0
24.829,0.24036,0.19263,1.104,-81.35986,10.31494,-13.24463,0
24.84,0.24353,0.16626,1.06604,-80.93261,15.19775,-12.63428,0
24.85,0.26306,0.14563,1.01233,-88.31786,12.51221,-12.51221,0
24.861,0.29053,0.0968,1.09595,-105.2246,-0.18311,-12.20703,0
24.871,0.30444,0.10242,1.18726,-114.74609,-17.21191,-11.90185,0
24.882,0.32178,0.10938,1.17725,-106.93359,-26.48926,-14.52637,0
24.893,0.31897,0.08142,1.12,-93.62792,-26.12304,-19.22607,0
24.903,0.29846,0.02808,1.09546,-88.74511,-22.58301,-22.15576,0
24.914,0.26538,-0.02197,1.11389,-93.74999,-19.22607,-23.92578,0
24.924,0.21851,-0.04895,1.15527,-102.35595,-15.56396,-26.24512,0
24.935,0.17212,-0.06665,1.19312,-115.17333,-9.58252,-27.40478,0
